symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GME,2017-10-03 00:00:00+00:00,20.21,20.51,20.09,20.5,1387871,17.309268995,17.5662101478,17.2064925339,17.5576454427,1387871,0.0,1.0
GME,2017-10-04 00:00:00+00:00,20.25,20.29,20.03,20.09,1183757,17.3435278154,17.3777866358,17.1551043033,17.2064925339,1183757,0.0,1.0
GME,2017-10-05 00:00:00+00:00,20.52,20.53,20.22,20.3,1146010,17.5747748529,17.583339558,17.3178337001,17.3863513409,1146010,0.0,1.0
GME,2017-10-06 00:00:00+00:00,20.02,20.49,20.02,20.41,1648493,17.1465395982,17.5490807376,17.1465395982,17.4805630969,1648493,0.0,1.0
GME,2017-10-09 00:00:00+00:00,20.15,20.245,19.99,20.07,1799912,17.2578807644,17.3392454628,17.1208454829,17.1893631237,1799912,0.0,1.0
GME,2017-10-10 00:00:00+00:00,20.23,20.285,19.95,20.19,1761381,17.3263984052,17.3735042832,17.0865866626,17.2921395848,1761381,0.0,1.0
GME,2017-10-11 00:00:00+00:00,19.59,20.22,19.46,20.22,2307051,16.7782572792,17.3178337001,16.666916113,17.3178337001,2307051,0.0,1.0
GME,2017-10-12 00:00:00+00:00,19.5,19.69,19.32,19.59,1762115,16.7011749333,16.8639043301,16.5470102416,16.7782572792,1762115,0.0,1.0
GME,2017-10-13 00:00:00+00:00,19.71,19.775,19.51,19.64,1088550,16.8810337403,16.9367043234,16.7097396384,16.8210808046,1088550,0.0,1.0
GME,2017-10-16 00:00:00+00:00,19.41,19.7,19.2,19.69,1514702,16.6240925875,16.8724690352,16.4442337805,16.8639043301,1514702,0.0,1.0
GME,2017-10-17 00:00:00+00:00,19.66,19.7,19.35,19.46,1250066,16.8382102148,16.8724690352,16.5727043569,16.666916113,1250066,0.0,1.0
GME,2017-10-18 00:00:00+00:00,20.05,20.09,19.62,19.72,1908334,17.1722337135,17.2064925339,16.8039513945,16.8895984454,1908334,0.0,1.0
GME,2017-10-19 00:00:00+00:00,20.05,20.15,19.93,20.01,1260919,17.1722337135,17.2578807644,17.0694572524,17.1379748931,1260919,0.0,1.0
GME,2017-10-20 00:00:00+00:00,20.13,20.32,20.04,20.13,1681419,17.2407513543,17.403480751,17.1636690084,17.2407513543,1681419,0.0,1.0
GME,2017-10-23 00:00:00+00:00,20.28,20.55,20.14,20.14,1701057,17.3692219307,17.6004689682,17.2493160594,17.2493160594,1701057,0.0,1.0
GME,2017-10-24 00:00:00+00:00,19.96,20.48,19.94,20.42,1700110,17.0951513677,17.5405160325,17.0780219575,17.489127802,1700110,0.0,1.0
GME,2017-10-25 00:00:00+00:00,19.62,20.0,19.34,19.96,2363064,16.8039513945,17.129410188,16.5641396518,17.0951513677,2363064,0.0,1.0
GME,2017-10-26 00:00:00+00:00,19.51,19.74,19.27,19.55,2142056,16.7097396384,16.9067278556,16.5041867162,16.7439984588,2142056,0.0,1.0
GME,2017-10-27 00:00:00+00:00,19.34,19.45,18.92,19.4,2229131,16.5641396518,16.6583514079,16.2044220379,16.6155278824,2229131,0.0,1.0
GME,2017-10-30 00:00:00+00:00,18.77,19.47,18.6,19.43,2217410,16.0759514615,16.6754808181,15.9303514749,16.6412219977,2217410,0.0,1.0
GME,2017-10-31 00:00:00+00:00,18.69,19.0399,18.59,18.89,2183905,16.0074338207,16.307112852,15.9217867698,16.1787279226,2183905,0.0,1.0
GME,2017-11-01 00:00:00+00:00,18.6,18.95,18.53,18.67,2456948,15.9303514749,16.2301161532,15.8703985392,15.9903044105,2456948,0.0,1.0
GME,2017-11-02 00:00:00+00:00,18.51,18.6,18.22,18.6,2883134,15.853269129,15.9303514749,15.6048926813,15.9303514749,2883134,0.0,1.0
GME,2017-11-03 00:00:00+00:00,18.1,18.55,18.1,18.5,2014875,15.5021162202,15.8875279494,15.5021162202,15.8447044239,2014875,0.0,1.0
GME,2017-11-06 00:00:00+00:00,17.83,18.21,17.71,18.07,3043034,15.2708691826,15.5963279762,15.1680927215,15.4764221049,3043034,0.0,1.0
GME,2017-11-07 00:00:00+00:00,17.11,17.99,17.07,17.88,2815095,14.6542104159,15.4079044641,14.6199515955,15.3136927081,2815095,0.0,1.0
GME,2017-11-08 00:00:00+00:00,17.2,17.29,16.98,17.17,2230412,14.7312927617,14.8083751076,14.5428692496,14.7055986464,2230412,0.0,1.0
GME,2017-11-09 00:00:00+00:00,17.56,17.985,17.11,17.14,2851865,15.0396221451,15.4036221116,14.6542104159,14.6799045311,2851865,0.0,1.0
GME,2017-11-10 00:00:00+00:00,16.43,17.42,16.22,17.42,5766477,14.0718104695,14.9197162738,13.8919516625,14.9197162738,5766477,0.0,1.0
GME,2017-11-13 00:00:00+00:00,16.2,16.84,15.91,16.43,4318323,13.8748222523,14.4229633783,13.6264458046,14.0718104695,4318323,0.0,1.0
GME,2017-11-14 00:00:00+00:00,16.19,16.38,15.85,16.1,3513420,13.8662575472,14.028986944,13.575057574,13.7891752014,3513420,0.0,1.0
GME,2017-11-15 00:00:00+00:00,16.0,16.495,15.85,16.08,3789443,13.7035281504,14.1274810526,13.575057574,13.7720457912,3789443,0.0,1.0
GME,2017-11-16 00:00:00+00:00,16.18,16.79,16.01,16.01,4855052,13.8576928421,14.3801398529,13.7120928555,13.7120928555,4855052,0.0,1.0
GME,2017-11-17 00:00:00+00:00,16.31,16.58,16.15,16.31,3130958,13.9690340083,14.2002810459,13.8319987268,13.9690340083,3130958,0.0,1.0
GME,2017-11-20 00:00:00+00:00,16.44,16.46,16.03,16.4,3754628,14.0803751746,14.0975045848,13.7292222657,14.0461163542,3754628,0.0,1.0
GME,2017-11-21 00:00:00+00:00,16.73,16.785,16.26,16.5,7436358,14.3287516223,14.3758575003,13.9262104829,14.1317634051,7436358,0.0,1.0
GME,2017-11-22 00:00:00+00:00,17.37,18.7,17.3,17.85,20110904,14.8768927483,16.0159985258,14.8169398126,15.2879985928,20110904,0.0,1.0
GME,2017-11-24 00:00:00+00:00,17.42,18.18,17.35,17.43,6474243,14.9197162738,15.5706338609,14.8597633381,14.9282809789,6474243,0.0,1.0
GME,2017-11-27 00:00:00+00:00,18.17,18.19,17.59,17.59,5834735,15.5620691558,15.579198566,15.0653162604,15.0653162604,5834735,0.0,1.0
GME,2017-11-28 00:00:00+00:00,19.02,19.06,18.17,18.17,5805559,16.2900690888,16.3243279092,15.5620691558,15.5620691558,5805559,0.0,1.0
GME,2017-11-29 00:00:00+00:00,19.52,19.69,19.06,19.09,6477336,16.7183043435,16.8639043301,16.3243279092,16.3500220245,6477336,0.0,1.0
GME,2017-11-30 00:00:00+00:00,18.75,19.3374,18.7,19.22,5024726,16.3842808449,16.8975675952,16.3405894293,16.7949801514,5024726,0.38,1.0
GME,2017-12-01 00:00:00+00:00,18.77,19.16,18.48,18.73,3831903,16.4017574111,16.7425504527,16.1483472007,16.3668042786,3831903,0.0,1.0
GME,2017-12-04 00:00:00+00:00,19.4,19.86,18.99,19.04,4313982,16.9522692475,17.3542302709,16.5939996397,16.6376910553,4313982,0.0,1.0
GME,2017-12-05 00:00:00+00:00,19.27,19.65,18.95,19.53,3080873,16.838671567,17.1707263254,16.5590465072,17.065866928,3080873,0.0,1.0
GME,2017-12-06 00:00:00+00:00,19.01,19.35,18.925,19.27,2420039,16.6114762059,16.9085778319,16.5372007994,16.838671567,2420039,0.0,1.0
GME,2017-12-07 00:00:00+00:00,18.63,19.15,18.605,18.99,3277327,16.2794214474,16.7338121695,16.2575757397,16.5939996397,3277327,0.0,1.0
GME,2017-12-08 00:00:00+00:00,19.2,19.375,18.67,18.67,3140635,16.7775035851,16.9304235397,16.3143745799,16.3143745799,3140635,0.0,1.0
GME,2017-12-11 00:00:00+00:00,19.07,19.3573,18.67,19.28,3652461,16.6639059046,16.9149567786,16.3143745799,16.8474098501,3652461,0.0,1.0
GME,2017-12-12 00:00:00+00:00,19.11,19.295,18.96,19.15,2532932,16.6988590371,16.8605172747,16.5677847903,16.7338121695,2532932,0.0,1.0
GME,2017-12-13 00:00:00+00:00,18.67,19.16,18.605,19.1,3077093,16.3143745799,16.7425504527,16.2575757397,16.690120754,3077093,0.0,1.0
GME,2017-12-14 00:00:00+00:00,18.38,18.93,18.34,18.72,2816528,16.0609643695,16.541569941,16.026011237,16.3580659955,2816528,0.0,1.0
GME,2017-12-15 00:00:00+00:00,18.34,18.58,18.17,18.5,3646225,16.026011237,16.2357300319,15.8774604241,16.1658237669,3646225,0.0,1.0
GME,2017-12-18 00:00:00+00:00,18.66,18.75,18.4,18.5,3206370,16.3056362968,16.3842808449,16.0784409358,16.1658237669,3206370,0.0,1.0
GME,2017-12-19 00:00:00+00:00,18.39,18.8,18.37,18.69,2253680,16.0697026526,16.4279722604,16.0522260864,16.3318511462,2253680,0.0,1.0
GME,2017-12-20 00:00:00+00:00,18.25,18.63,18.21,18.46,2304461,15.947366689,16.2794214474,15.9124135565,16.1308706345,2304461,0.0,1.0
GME,2017-12-21 00:00:00+00:00,18.45,18.47,18.01,18.14,2785806,16.1221323513,16.1396089176,15.7376478942,15.8512455747,2785806,0.0,1.0
GME,2017-12-22 00:00:00+00:00,18.29,18.53,18.25,18.43,2085384,15.9823198215,16.1920386163,15.947366689,16.1046557851,2085384,0.0,1.0
GME,2017-12-26 00:00:00+00:00,18.51,19.18,18.27,18.29,3197311,16.17456205,16.7600270189,15.9648432552,15.9823198215,3197311,0.0,1.0
GME,2017-12-27 00:00:00+00:00,18.25,18.57,18.2,18.51,1837567,15.947366689,16.2269917487,15.9036752734,16.17456205,1837567,0.0,1.0
GME,2017-12-28 00:00:00+00:00,18.17,18.28,18.02,18.27,1939388,15.8774604241,15.9735815383,15.7463861773,15.9648432552,1939388,0.0,1.0
GME,2017-12-29 00:00:00+00:00,17.95,18.33,17.94,18.23,1944420,15.6852181955,16.0172729539,15.6764799124,15.9298901228,1944420,0.0,1.0
GME,2018-01-02 00:00:00+00:00,18.26,18.29,17.78,17.96,2808963,15.9561049721,15.9823198215,15.5366673825,15.6939564786,2808963,0.0,1.0
GME,2018-01-03 00:00:00+00:00,18.2,18.37,17.92,18.29,3770304,15.9036752734,16.0522260864,15.6590033461,15.9823198215,3770304,0.0,1.0
GME,2018-01-04 00:00:00+00:00,18.32,18.38,17.96,18.2,2728357,16.0085346708,16.0609643695,15.6939564786,15.9036752734,2728357,0.0,1.0
GME,2018-01-05 00:00:00+00:00,18.68,18.73,18.22,18.38,2985380,16.323112863,16.3668042786,15.9211518396,16.0609643695,2985380,0.0,1.0
GME,2018-01-08 00:00:00+00:00,19.23,19.4,18.8,18.8,3624092,16.8037184345,16.9522692475,16.4279722604,16.4279722604,3624092,0.0,1.0
GME,2018-01-09 00:00:00+00:00,19.55,19.75,19.31,19.31,3619350,17.0833434942,17.2581091566,16.8736246994,16.8736246994,3619350,0.0,1.0
GME,2018-01-10 00:00:00+00:00,19.68,19.92,19.33,19.39,3964411,17.1969411748,17.4066599696,16.8911012657,16.9435309644,3964411,0.0,1.0
GME,2018-01-11 00:00:00+00:00,19.96,20.31,19.77,19.92,4198722,17.441613102,17.7474530111,17.2755857228,17.4066599696,4198722,0.0,1.0
GME,2018-01-12 00:00:00+00:00,17.76,18.54,17.63,18.5,15435790,15.5191908162,16.2007768994,15.4055931357,16.1658237669,15435790,0.0,1.0
GME,2018-01-16 00:00:00+00:00,17.16,18.28,17.04,18.0,7846797,14.9948938292,15.9735815383,14.8900344318,15.7289096111,7846797,0.0,1.0
GME,2018-01-17 00:00:00+00:00,17.5,17.71,17.17,17.24,4239709,15.2919954552,15.4754994007,15.0036321123,15.0648000941,4239709,0.0,1.0
GME,2018-01-18 00:00:00+00:00,17.86,17.93,17.21,17.47,4214459,15.6065736474,15.6677416292,15.0385852448,15.2657806058,4214459,0.0,1.0
GME,2018-01-19 00:00:00+00:00,18.13,18.18,17.75,17.89,3144685,15.8425072916,15.8861987072,15.5104525331,15.6327884968,3144685,0.0,1.0
GME,2018-01-22 00:00:00+00:00,17.55,18.27,17.47,18.22,5164675,15.3356868708,15.9648432552,15.2657806058,15.9211518396,5164675,0.0,1.0
GME,2018-01-23 00:00:00+00:00,17.4,17.569,17.17,17.52,3586437,15.204612624,15.3522896087,15.0036321123,15.3094720214,3586437,0.0,1.0
GME,2018-01-24 00:00:00+00:00,16.98,17.45,16.73,17.4,4043193,14.8376047331,15.2483040396,14.6191476552,15.204612624,4043193,0.0,1.0
GME,2018-01-25 00:00:00+00:00,16.84,17.0366,16.61,16.98,2684910,14.7152687695,14.8870634155,14.5142882578,14.8376047331,2684910,0.0,1.0
GME,2018-01-26 00:00:00+00:00,17.06,17.09,16.61,16.86,3322926,14.907510998,14.9337258474,14.5142882578,14.7327453357,3322926,0.0,1.0
GME,2018-01-29 00:00:00+00:00,17.15,17.2,16.801,17.05,3145038,14.9861555461,15.0298469617,14.6811894653,14.8987727149,3145038,0.0,1.0
GME,2018-01-30 00:00:00+00:00,17.07,17.22,16.86,17.08,1840539,14.9162492812,15.0473235279,14.7327453357,14.9249875643,1840539,0.0,1.0
GME,2018-01-31 00:00:00+00:00,16.81,17.27,16.695,17.14,2678344,14.6890539201,15.0910149435,14.5885636643,14.977417263,2678344,0.0,1.0
GME,2018-02-01 00:00:00+00:00,16.66,17.005,16.57,16.7,2916587,14.5579796733,14.8594504409,14.4793351253,14.5929328058,2916587,0.0,1.0
GME,2018-02-02 00:00:00+00:00,16.23,16.66,16.22,16.56,3230855,14.1822334993,14.5579796733,14.1734952162,14.4705968422,3230855,0.0,1.0
GME,2018-02-05 00:00:00+00:00,15.65,16.22,15.64,16.14,4093689,13.6754130785,14.1734952162,13.6666747954,14.1035889513,4093689,0.0,1.0
GME,2018-02-06 00:00:00+00:00,16.14,16.38,15.101,15.36,4937052,14.1035889513,14.3133077461,13.1956813354,13.4220028681,4937052,0.0,1.0
GME,2018-02-07 00:00:00+00:00,16.47,16.67,16.15,16.16,4361699,14.3919522941,14.5667179565,14.1123272344,14.1210655175,4361699,0.0,1.0
GME,2018-02-08 00:00:00+00:00,15.83,16.55,15.76,16.45,4249124,13.8327021746,14.4618585591,13.7715341928,14.3744757279,4249124,0.0,1.0
GME,2018-02-09 00:00:00+00:00,16.17,16.33,15.67,15.98,5587078,14.1298038006,14.2696163305,13.6928896447,13.9637764214,5587078,0.0,1.0
GME,2018-02-12 00:00:00+00:00,15.8,16.33,15.62,16.29,2399722,13.8064873253,14.2696163305,13.6491982292,14.234663198,2399722,0.0,1.0
GME,2018-02-13 00:00:00+00:00,15.58,15.86,15.49,15.76,2402712,13.6142450967,13.858917024,13.5356005486,13.7715341928,2402712,0.0,1.0
GME,2018-02-14 00:00:00+00:00,16.22,16.4,15.53,15.58,3190839,14.1734952162,14.3307843123,13.5705536811,13.6142450967,3190839,0.0,1.0
GME,2018-02-15 00:00:00+00:00,16.41,16.5,16.235,16.3,2233005,14.3395225954,14.4181671435,14.1866026409,14.2434014811,2233005,0.0,1.0
GME,2018-02-16 00:00:00+00:00,16.4,16.97,16.25,16.52,2670908,14.3307843123,14.82886645,14.1997100655,14.4356437097,2670908,0.0,1.0
GME,2018-02-20 00:00:00+00:00,15.86,16.32,15.775,16.3,2448255,13.858917024,14.2608780474,13.7846416175,14.2434014811,2448255,0.0,1.0
GME,2018-02-21 00:00:00+00:00,15.69,16.21,15.66,15.9,2989832,13.710366211,14.1647569331,13.6841513616,13.8938701564,2989832,0.0,1.0
GME,2018-02-22 00:00:00+00:00,15.62,15.9283,15.57,15.81,2439778,13.6491982292,13.9185994977,13.6055068136,13.8152256084,2439778,0.0,1.0
GME,2018-02-23 00:00:00+00:00,15.97,15.99,15.67,15.79,2540647,13.9550381383,13.9725147045,13.6928896447,13.7977490421,2540647,0.0,1.0
GME,2018-02-26 00:00:00+00:00,16.08,16.0999,15.84,16.0,2722088,14.0511592525,14.068548436,13.8414404577,13.9812529876,2722088,0.0,1.0
GME,2018-02-27 00:00:00+00:00,15.57,16.59,15.57,16.1,4390245,13.6055068136,14.4968116915,13.6055068136,14.0686358188,4390245,0.0,1.0
GME,2018-02-28 00:00:00+00:00,15.69,15.95,15.58,15.65,4701196,13.710366211,13.937561572,13.6142450967,13.6754130785,4701196,0.0,1.0
GME,2018-03-01 00:00:00+00:00,15.97,16.23,15.76,15.79,3132462,13.9550381383,14.1822334993,13.7715341928,13.7977490421,3132462,0.0,1.0
GME,2018-03-02 00:00:00+00:00,15.93,15.99,15.38,15.56,3553904,14.2521397642,14.30582014,13.7600696531,13.9211107804,3553904,0.38,1.0
GME,2018-03-05 00:00:00+00:00,16.05,16.11,15.68,15.87,4236094,14.3595005158,14.4131808915,14.0284715319,14.1984593885,4236094,0.0,1.0
GME,2018-03-06 00:00:00+00:00,16.06,16.17,15.8,16.05,2667580,14.3684472451,14.4668612673,14.1358322834,14.3595005158,2667580,0.0,1.0
GME,2018-03-07 00:00:00+00:00,15.94,16.17,15.84,15.85,2989561,14.2610864935,14.4668612673,14.1716192006,14.1805659299,2989561,0.0,1.0
GME,2018-03-08 00:00:00+00:00,15.64,16.0497,15.48,15.95,2974435,13.9926846147,14.3592321139,13.849536946,14.2700332228,2974435,0.0,1.0
GME,2018-03-09 00:00:00+00:00,15.85,15.89,15.51,15.69,3966076,14.1805659299,14.2163528471,13.8763771339,14.0374182612,3966076,0.0,1.0
GME,2018-03-12 00:00:00+00:00,15.55,16.01,15.5,15.85,3862485,13.9121640511,14.3237135986,13.8674304046,14.1805659299,3862485,0.0,1.0
GME,2018-03-13 00:00:00+00:00,15.61,16.005,15.58,15.63,2886494,13.9658444269,14.3192402339,13.939004239,13.9837378854,2886494,0.0,1.0
GME,2018-03-14 00:00:00+00:00,15.46,15.82,15.43,15.72,2515973,13.8316434875,14.153725742,13.8048032996,14.0642584491,2515973,0.0,1.0
GME,2018-03-15 00:00:00+00:00,15.31,15.62,15.26,15.5,1856743,13.6974425481,13.9747911562,13.6527089016,13.8674304046,1856743,0.0,1.0
GME,2018-03-16 00:00:00+00:00,15.42,15.66,15.315,15.34,5052103,13.7958565703,14.0105780733,13.7019159127,13.7242827359,5052103,0.0,1.0
GME,2018-03-19 00:00:00+00:00,14.81,15.41,14.76,15.24,3971425,13.2501060834,13.786909841,13.2053724369,13.634815443,3971425,0.0,1.0
GME,2018-03-20 00:00:00+00:00,14.47,14.95,14.35,14.82,4227299,12.9459172874,13.3753602935,12.8385565359,13.2590528127,4227299,0.0,1.0
GME,2018-03-21 00:00:00+00:00,14.02,14.45,14.01,14.31,4394781,12.5433144692,12.9280238288,12.5343677399,12.8027696187,4394781,0.0,1.0
GME,2018-03-22 00:00:00+00:00,13.83,14.09,13.59,13.94,4437329,12.3733266126,12.6059415743,12.1586051096,12.4717406349,4437329,0.0,1.0
GME,2018-03-23 00:00:00+00:00,13.5,13.94,13.49,13.92,3811418,12.078084546,12.4717406349,12.0691378167,12.4538471763,3811418,0.0,1.0
GME,2018-03-26 00:00:00+00:00,14.04,14.09,13.585,13.7,5013111,12.5612079278,12.6059415743,12.154131745,12.2570191318,5013111,0.0,1.0
GME,2018-03-27 00:00:00+00:00,13.88,14.21,13.7739,14.07,4459122,12.4180602591,12.7133023258,12.3231354613,12.5880481157,4459122,0.0,1.0
GME,2018-03-28 00:00:00+00:00,14.15,14.31,13.81,14.0,7634040,12.65962195,12.8027696187,12.3554331541,12.5254210106,7634040,0.0,1.0
GME,2018-03-29 00:00:00+00:00,12.62,13.0,12.2,12.65,25461816,11.2907723682,11.6307480813,10.9150097378,11.317612556,25461816,0.0,1.0
GME,2018-04-02 00:00:00+00:00,12.82,13.28,12.5,12.51,11129954,11.469706954,11.8812565015,11.1834116166,11.1923583459,11129954,0.0,1.0
GME,2018-04-03 00:00:00+00:00,13.01,13.125,12.6,12.64,5747536,11.6396948106,11.7425821975,11.2728789096,11.3086658267,5747536,0.0,1.0
GME,2018-04-04 00:00:00+00:00,13.34,13.48,12.71,12.82,6383809,11.9349368773,12.0601910874,11.3712929318,11.469706954,6383809,0.0,1.0
GME,2018-04-05 00:00:00+00:00,13.56,13.63,13.27,13.35,5140634,12.1317649217,12.1943920268,11.8723097722,11.9438836066,5140634,0.0,1.0
GME,2018-04-06 00:00:00+00:00,13.43,13.66,13.24,13.42,4238278,12.0154574409,12.2212322147,11.8454695843,12.0065107116,4238278,0.0,1.0
GME,2018-04-09 00:00:00+00:00,13.48,13.76,13.43,13.51,5703764,12.0601910874,12.3106995076,12.0154574409,12.0870312753,5703764,0.0,1.0
GME,2018-04-10 00:00:00+00:00,13.68,13.855,13.51,13.68,5793817,12.2391256732,12.3956934359,12.0870312753,12.2391256732,5793817,0.0,1.0
GME,2018-04-11 00:00:00+00:00,13.84,13.98,13.6,13.62,4283968,12.3822733419,12.507527552,12.1675518389,12.1854452975,4283968,0.0,1.0
GME,2018-04-12 00:00:00+00:00,13.63,13.87,13.47,13.86,3114376,12.1943920268,12.4091135298,12.0512443581,12.4001668005,3114376,0.0,1.0
GME,2018-04-13 00:00:00+00:00,13.61,13.94,13.55,13.73,3188691,12.1764985682,12.4717406349,12.1228181924,12.2838593197,3188691,0.0,1.0
GME,2018-04-16 00:00:00+00:00,13.81,13.9,13.6,13.73,3227720,12.3554331541,12.4359537177,12.1675518389,12.2838593197,3227720,0.0,1.0
GME,2018-04-17 00:00:00+00:00,13.94,14.18,13.84,13.89,4289188,12.4717406349,12.6864621379,12.3822733419,12.4270069884,4289188,0.0,1.0
GME,2018-04-18 00:00:00+00:00,13.66,14.03,13.6,13.99,3573574,12.2212322147,12.5522611985,12.1675518389,12.5164742813,3573574,0.0,1.0
GME,2018-04-19 00:00:00+00:00,13.52,13.78,13.45,13.66,2507526,12.0959780046,12.3285929662,12.0333508995,12.2212322147,2507526,0.0,1.0
GME,2018-04-20 00:00:00+00:00,12.88,13.54,12.81,13.47,6200814,11.5233873298,12.1138714631,11.4607602247,12.0512443581,6200814,0.0,1.0
GME,2018-04-23 00:00:00+00:00,13.2,13.35,12.9,12.9,3693043,11.8096826672,11.9438836066,11.5412807884,11.5412807884,3693043,0.0,1.0
GME,2018-04-24 00:00:00+00:00,13.41,13.64,13.115,13.29,3613789,11.9975639823,12.2033387561,11.7336354682,11.8902032308,3613789,0.0,1.0
GME,2018-04-25 00:00:00+00:00,13.46,13.63,13.29,13.35,3643042,12.0422976288,12.1943920268,11.8902032308,11.9438836066,3643042,0.0,1.0
GME,2018-04-26 00:00:00+00:00,13.67,13.88,13.45,13.6,3212043,12.230178944,12.4180602591,12.0333508995,12.1675518389,3212043,0.0,1.0
GME,2018-04-27 00:00:00+00:00,13.86,13.91,13.6,13.68,2500741,12.4001668005,12.444900447,12.1675518389,12.2391256732,2500741,0.0,1.0
GME,2018-04-30 00:00:00+00:00,13.65,14.0,13.56,13.97,3151919,12.2122854854,12.5254210106,12.1317649217,12.4985808228,3151919,0.0,1.0
GME,2018-05-01 00:00:00+00:00,13.85,13.89,13.47,13.58,2409687,12.3912200712,12.4270069884,12.0512443581,12.1496583803,2409687,0.0,1.0
GME,2018-05-02 00:00:00+00:00,13.45,13.87,13.35,13.86,3181834,12.0333508995,12.4091135298,11.9438836066,12.4001668005,3181834,0.0,1.0
GME,2018-05-03 00:00:00+00:00,12.83,13.49,12.8,13.42,5091446,11.4786536833,12.0691378167,11.4518134954,12.0065107116,5091446,0.0,1.0
GME,2018-05-04 00:00:00+00:00,13.0,13.08,12.74,12.83,4903439,11.6307480813,11.7023219157,11.3981331197,11.4786536833,4903439,0.0,1.0
GME,2018-05-07 00:00:00+00:00,12.89,13.029,12.775,13.02,3118520,11.5323340591,11.6566935963,11.4294466722,11.6486415399,3118520,0.0,1.0
GME,2018-05-08 00:00:00+00:00,12.79,12.94,12.55,12.84,3839037,11.4428667661,11.5770677055,11.2281452631,11.4876004126,3839037,0.0,1.0
GME,2018-05-09 00:00:00+00:00,12.93,12.96,12.61,12.82,3752892,11.5681209763,11.5949611641,11.2818256389,11.469706954,3752892,0.0,1.0
GME,2018-05-10 00:00:00+00:00,13.03,13.2,12.88,12.96,3118480,11.6575882692,11.8096826672,11.5233873298,11.5949611641,3118480,0.0,1.0
GME,2018-05-11 00:00:00+00:00,12.71,12.84,12.465,12.6,5507362,11.3712929318,11.4876004126,11.1520980641,11.2728789096,5507362,0.0,1.0
GME,2018-05-14 00:00:00+00:00,13.26,13.48,12.61,12.69,5907362,11.8633630429,12.0601910874,11.2818256389,11.3533994732,5907362,0.0,1.0
GME,2018-05-15 00:00:00+00:00,13.51,13.61,13.23,13.25,3790159,12.0870312753,12.1764985682,11.8365228551,11.8544163136,3790159,0.0,1.0
GME,2018-05-16 00:00:00+00:00,13.55,13.88,13.33,13.75,6738487,12.1228181924,12.4180602591,11.925990148,12.3017527783,6738487,0.0,1.0
GME,2018-05-17 00:00:00+00:00,13.62,13.77,13.48,13.5,2912065,12.1854452975,12.3196462369,12.0601910874,12.078084546,2912065,0.0,1.0
GME,2018-05-18 00:00:00+00:00,12.46,13.53,12.255,13.53,10236941,11.1476246995,12.1049247338,10.964216749,12.1049247338,10236941,0.0,1.0
GME,2018-05-21 00:00:00+00:00,12.78,12.885,12.49,12.52,5065713,11.4339200369,11.5278606944,11.1744648873,11.2013050752,5065713,0.0,1.0
GME,2018-05-22 00:00:00+00:00,12.67,12.91,12.54,12.78,4542412,11.3355060146,11.5502275177,11.2191985338,11.4339200369,4542412,0.0,1.0
GME,2018-05-23 00:00:00+00:00,12.72,12.75,12.44,12.54,3160066,11.3802396611,11.407079849,11.1297312409,11.2191985338,3160066,0.0,1.0
GME,2018-05-24 00:00:00+00:00,12.74,12.78,12.45,12.58,3077023,11.3981331197,11.4339200369,11.1386779702,11.254985451,3077023,0.0,1.0
GME,2018-05-25 00:00:00+00:00,12.67,12.8,12.58,12.76,2443996,11.3355060146,11.4518134954,11.254985451,11.4160265783,2443996,0.0,1.0
GME,2018-05-29 00:00:00+00:00,13.05,13.11,12.55,12.58,4240662,11.6754817278,11.7291621035,11.2281452631,11.254985451,4240662,0.0,1.0
GME,2018-05-30 00:00:00+00:00,13.42,13.6,12.89,13.1,4991343,12.0065107116,12.1675518389,11.5323340591,11.7202153742,4991343,0.0,1.0
GME,2018-05-31 00:00:00+00:00,13.2,13.59,12.97,13.48,6489228,11.8096826672,12.1586051096,11.6039078934,12.0601910874,6489228,0.0,1.0
GME,2018-06-01 00:00:00+00:00,13.72,13.72,12.79,12.8,25823988,12.2749125904,12.2749125904,11.4428667661,11.4518134954,25823988,0.0,1.0
GME,2018-06-04 00:00:00+00:00,14.24,14.25,13.44,13.79,7296586,12.7401425137,12.749089243,12.0244041702,12.3375396955,7296586,0.0,1.0
GME,2018-06-05 00:00:00+00:00,14.6,14.65,14.0,14.24,5696465,13.0622247682,13.1069584147,12.5254210106,12.7401425137,5696465,0.0,1.0
GME,2018-06-06 00:00:00+00:00,14.42,14.69,14.25,14.68,5148562,12.901183641,13.1427453319,12.749089243,13.1337986026,5148562,0.0,1.0
GME,2018-06-07 00:00:00+00:00,14.49,14.65,14.3674,14.5,3213641,12.963810746,13.1069584147,12.8541238449,12.9727574753,3213641,0.0,1.0
GME,2018-06-08 00:00:00+00:00,14.53,14.62,14.405,14.53,5030953,12.9995976632,13.0801182268,12.887763547,12.9995976632,5030953,0.0,1.0
GME,2018-06-11 00:00:00+00:00,14.29,14.33,14.06,14.15,4717785,13.1248518733,13.161590437,12.9136051321,12.9962669004,4717785,0.38,1.0
GME,2018-06-12 00:00:00+00:00,14.05,14.37,14.05,14.32,3384081,12.9044204912,13.1983290006,12.9044204912,13.152405796,3384081,0.0,1.0
GME,2018-06-13 00:00:00+00:00,13.33,13.97,13.05,13.97,8824126,12.2431263451,12.8309433639,11.9859563993,12.8309433639,8824126,0.0,1.0
